image_path,015,017,022,088,082,002,041,040,050,096,098,019,008,052,026,006,042,100,009,024,045,058,102,101,083,076,049,081,020,029,064,028,068,011,072,003,007,001,025,077,047,063,014,010,060,087,089,095,061,065,099,051,033,090,097,062,032,085,056,091,074,036,043,059,067,016,079,013,055,023,038,039,018,021,093,044,037,035,057,080,069,084,071,034,053,070,054,030,046,086,092,094,005,000,075,066,048,031,073,004,012,027,078
/mnt/AI_NAS/Data/현대캐피탈/data/images/422/D0026.jpg,ccgbnd67bh973,✘,9939-26-240122,✘,✘,␣,✘,✘,의사부도처,6,심율진,␣,대구광역시 달성군 화원읍 본리리 775,충청북도 음성군 소이면 봉전길 67-1 (봉전리),✘,␣,␣,ALRC53,␣,✘,52-58-184003-13,✘,SMCSJTQ,1905427724,✔,✘,"좋은사람들(예스, 제임스딘, 섹시쿠키)",✘,␣,✔,✘,✘,✘,pyoematzz3.b,✘,2012,경상남도 통영시 욕지면 욕지일주로 632-56 (동항리),␣,✘,✘,545-79-91960,✔,✘,063-6143-3114,✘,✔,전북은행,2007,✘,✔,✔,부장,[백년가게] 베이크하우스,␣,16,영솔하다,✘,✔,✘,시담우,✘,10,중부에,✘,✘,forty4.com,✘,✘,3604만원,␣,␣,033-7809-7236,✘,✔,2024.06.05,2006년 9월 7일,␣,1,✘,✔,✔,✘,✔,2009,␣,✔,␣,␣,중국,달리하다.,␣,감윤민,21,1294306279,✘,✘,여자,✔,✘,5,␣,✘,샘바리.
/mnt/AI_NAS/Data/현대캐피탈/data/images/422/D0027.jpg,mrkpfke9lrtzt,✘,930276-09-621508,✘,✘,WANG GIGANG,✘,✘,물에,␣,설사임,zuc85g-hrv_zq,충청남도 논산시 연무읍 신화리 445,경기도 평택시 포승읍 도곡리 250-4,✘,␣,경상남도 사천시 용현면 신복길 137 (신복리),ALRC53,010-6792-1537,✔,32-48-082578-51,✔,SLIYWVR,1267974230,✘,✘,CJ올리브영,✘,ieee.org,✔,✘,✘,✘,ii.y72lb,✘,2000,경기도 수원시 권선구 권선동 1197-6,라순형,✔,✔,215-37-23370,✘,✘,053-9523-7253,✘,✘,␣,2035,✔,✘,✔,부회장,서서울호수공원,␣,2,있는,✘,✘,✘,전중선,✘,␣,사이에,✘,✘,␣,✘,✘,1509만원,␣,␣,032-8603-3925,✘,✘,␣,1986.03.14,183-86-52335,␣,✔,✘,✔,✔,✘,2040,042-6612-6577,✘,21,19,과테말라,␣,배우자,김진솔,28,9733542573,✔,✘,␣,✘,✔,5,iit.edu,✘,␣
/mnt/AI_NAS/Data/현대캐피탈/data/images/422/D0028.jpg,b7ahc.m,✘,␣,✘,✘,YEOM BINSEO,✘,✘,"동향,",4,옥희겸,wac4_bdu,경기도 가평군 상면 행현리 426,␣,✘,남자,충청남도 당진시 정미면 붕담길 19-14 (봉생리),ALRC53,␣,✘,62-76-273087-96,✘,SS3M5CF,␣,✘,✔,␣,✘,␣,✔,✘,✘,✘,␣,✘,2040,␣,온려아,✔,✘,331-01-72632,✘,✘,054-9118-5624,✘,✔,대구은행,2007,✘,✔,✘,상무,신정,␣,␣,머무름.,✘,✘,✔,␣,✘,5,손으로,✘,✘,openmailbox.org,✘,✘,3404만원,␣,낙농제품 및 식용 빙과류 제조업,032-2939-1617,✘,✘,1950-04-27,2002-04-15,928-98-36454,2,✔,✔,✘,✘,✘,2032,␣,✔,2,6,멕시코,높은,형제자매,박한국,22,1036202119,✔,✘,␣,✘,✔,10,daum.net,✔,"붕괴,"
/mnt/AI_NAS/Data/현대캐피탈/data/images/422/D0029.jpg,␣,✘,328-57645211-84,✘,✘,GUG JUN-IL,✘,✘,것이다.,␣,팽예솔,␣,␣,대전광역시 동구 삼성동 302-20,✘,여자,충청남도 아산시 실옥동 20-34,ALRC53,010-1338-8955,✘,32-51-701838-41,✔,SO202OD,9153253479,✘,✔,휴켐스,✘,␣,✘,✘,✘,✘,pb-fohx-hy,✘,2007,␣,채희강,✘,✘,099-76-87403,✘,✔,␣,✘,✘,하나은행,2024,✘,✔,✔,상무,␣,670-96014598-72,11,␣,✔,✘,✔,문고나,✔,8,나와,✘,✘,␣,✘,✘,␣,␣,석제품 제조업,␣,✔,✘,␣,␣,749-75-37991,␣,✘,✘,✘,✘,✔,␣,061-8448-8448,✘,23,27,우크라이나,␣,␣,김영운,6,1863380324,✔,✔,␣,✘,✘,5,cbu.ac.kr,✘,꽃이
/mnt/AI_NAS/Data/현대캐피탈/data/images/422/D0030.jpg,o2-bv-rj_92j,✘,522-37939000-71,✘,✘,IN DA-WA,✘,✔,␣,␣,연묘주,␣,전북특별자치도 정읍시 군대길 88 (하북동),경상남도 창원시 의창구 대산면 진남로75번길 49-3 (제동리),✘,남자,␣,ALRC53,010-1132-3366,✘,72-51-222778-18,✘,SS4XBYR,␣,✘,✔,삼성전자,✘,cam.ac.uk,✘,✔,✘,✔,r7ynxnq981qo,✘,␣,서울특별시 광진구 영화사로3길 45 (중곡동),␣,✘,✔,109-92-85696,✔,✘,␣,✘,✘,국민은행,2036,✘,✘,✘,부회장,함초간장게장,␣,15,␣,✘,✔,✘,␣,✔,12,␣,✘,✔,␣,✘,✘,2387만원,NH농협은행,"산업용 오븐, 노 및 노용 버너 제조업",032-7451-7531,✔,✘,␣,1993.06.20,266-73-34860,12,✘,✘,✘,✔,✘,2019,033-8154-6959,✘,7,29,␣,␣,부,엄여은,28,␣,✘,✔,남자,✔,✔,␣,␣,✔,관한
/mnt/AI_NAS/Data/현대캐피탈/data/images/422/D0031.jpg,␣,✘,␣,✘,✔,␣,✘,✔,의병을,8,온형록,fmx0_c4,경상북도 고령군 우곡면 사촌리 656,␣,✘,남자,␣,ALRC53,010-8237-8368,✘,66-16-082571-15,✘,␣,␣,✔,✘,␣,✘,peoplepc.com,✔,✘,✘,✘,uyss0tg2z_aj,✘,␣,부산광역시 강서구 입소신평길 7-1 (대저2동),시도현,✘,✔,796-81-20767,✘,✔,054-3589-2871,✔,✘,카카오뱅크,␣,✘,✘,✔,␣,삼청각,671-204743-22,␣,␣,✘,✔,✘,금자유,✘,29,␣,✘,✘,ameritech.net,✔,✘,␣,전북은행,건축용 플라스틱제품 제조업,043-7913-8188,✔,✔,1967/12/24,␣,307-51-24775,9,✔,✘,✘,✘,✘,2014,055-4313-9182,✘,␣,1,슬로바키아,␣,친척,␣,14,␣,✘,✔,␣,✘,✔,7,␣,✔,헬륨의
/mnt/AI_NAS/Data/현대캐피탈/data/images/422/D0032.jpg,rpbvlajkk0sdk,✔,220-644663-28,✘,✘,␣,✔,✔,까땍하면,8,␣,␣,경상남도 창원시 의창구 동정동 88-4,대구광역시 북구 매천로2길 24 (팔달동),✔,␣,대전광역시 서구 용문동 221-38,ALRC53,010-2784-5950,✘,30-03-039757-46,✘,S57C4XC,␣,✔,✘,␣,✔,jejunu.ac.kr,✘,✘,✔,✘,fjka.1zjv9,✘,2019,"경기도 파주시 광탄면 양천말길 43-18 (용미리, 영주교)",차아야나,✘,✘,644-56-88464,✘,✘,␣,✔,✘,중국은행,␣,✘,✘,✔,␣,신가예촌,334-015244-574,27,일을,✘,✘,✘,사서구,✔,24,␣,✘,✘,att.net,✘,✘,2634만원,대구은행,␣,042-1597-8514,✘,✘,1925.06.21,1916-02-08,138-70-13220,5,✘,✘,✘,✘,✘,␣,043-6546-4955,✔,24,25,␣,그는,자녀,␣,1,9817167613,✔,✘,여자,✔,✘,3,␣,✔,␣
/mnt/AI_NAS/Data/현대캐피탈/data/images/422/E0000.jpg,zi9e.xzk,✔,437-505861-22,✔,✘,␣,✘,✘,␣,9,␣,␣,전라남도 고흥군 두원면 영오리 323,경기도 의정부시 금신로297번길 19-1 (신곡동),✔,남자,강원특별자치도 홍천군 서면 도인촌길 26 (두미리),ALRC53,010-1877-8841,✘,30-01-388563-75,✘,␣,␣,✔,✘,콜마비앤에이치,✘,nyu.edu,✘,✘,✘,✔,we5tn3diy1h,✘,2029,␣,송미도리,✘,✔,652-65-19555,✘,✘,054-3222-2093,✔,✔,NH농협은행,2002,✘,✘,✘,감사,인왕산 야경,723-998544-714,31,␣,✔,✘,✔,민민들레,✘,27,행동을,✔,✔,jejunu.ac.kr,✘,✘,4726만원,카카오뱅크,"섬유, 의복 및 가죽 가공기계 제조업",054-8931-0046,✘,✘,1993.04.03,␣,981-79-44578,8,✘,✘,✘,✔,✔,2022,061-7168-7499,✔,11,␣,이란,␣,아들,용장한,8,1865077525,✘,✘,남자,✘,✘,4,husky.neu.edu,✔,␣
/mnt/AI_NAS/Data/현대캐피탈/data/images/422/E0001.jpg,k85whow7,✘,413638-60-248417,✘,✘,WON MYEONGHO,✔,✘,선.,10,주려희,z27v6havkdd,␣,전라남도 나주시 남평읍 풍림죽림길 24 (풍림리),✔,여자,␣,ALRC53,010-2939-6742,✘,47-25-597350-93,✘,LWAMNS0,␣,✘,✔,미쉐린코리아,✘,kw.ac.kr,✘,✘,✘,✘,x3u4mm-0bn2,✘,␣,전북특별자치도 임실군 오수면 봉천2길 12-10 (봉천리),␣,✘,✘,486-20-62230,✘,✘,032-0319-9518,✘,✘,DBS은행,2003,✘,✘,✘,사원,신세계백화점 강남점,138-886-895676,␣,단색판,✘,✘,✘,예청아,✘,1,흘러,✘,✔,␣,✘,✘,4350만원,ANZ은행,전투용 차량 제조업,␣,✘,✔,␣,2031.10.18,945-60-68373,1,✔,✘,✘,✘,✔,2038,041-1700-1339,✘,1,13,핀란드,양해를,친척,␣,␣,9864730158,✘,✘,␣,✘,✔,␣,ewha.ac.kr,✔,␣
/mnt/AI_NAS/Data/현대캐피탈/data/images/422/E0002.jpg,␣,✘,229-96551773-02,✘,✘,␣,✘,✘,␣,␣,좌설예,hx8aqj03z,␣,충청남도 서산시 율지8로 52 (동문동),✘,여자,충청북도 충주시 연수동 1145,ALRC53,␣,✘,26-32-565698-51,✘,LDXZ7EW,9763429615,✘,✘,␣,✘,narasarang.or.kr,✔,✘,✘,✘,fp3_ihfcxj6,✘,2018,제주특별자치도 제주시 애월읍 상가리 1895-1,␣,✔,✔,792-42-06155,✔,✘,042-3755-3333,✘,✔,카카오뱅크,2006,✔,✔,✔,회장,신흥시장,␣,␣,있는,✘,✘,✔,사공건록,✔,18,그,✔,✔,iit.edu,✘,✘,1100만원,JP모건체이스,␣,033-4473-4296,✘,✘,1920년 2월 2일,1984.4.25,163-59-91338,11,✘,✘,✘,✘,✔,2026,054-5397-9825,✘,25,␣,홍콩,␣,␣,홍제혁,␣,1759335812,✘,✘,여자,✔,✘,9,␣,✘,␣
/mnt/AI_NAS/Data/현대캐피탈/data/images/422/E0003.jpg,h7xxu35ir,✘,␣,✔,✘,SO HYEONGWANG,✘,✔,납을,11,단유황,qi50bowm2y-t_,경상북도 고령군 덕곡면 백리 378-2,␣,✘,␣,␣,ALRC53,010-0052-1090,✔,44-18-980680-77,✘,␣,9086118589,✘,✔,삼성 애니콜,✔,apple.com,✘,✘,✘,✔,bcatq0h2j1h4,✘,2013,경기도 용인시 처인구 양지면 한터로571번길 20-6 (대대리),백병수,✘,✘,446-05-26452,✘,✘,043-6942-4566,✘,✘,␣,2035,✔,✘,✘,프로젝트 매니저,␣,660-22972787-99,25,짜맞추는,✘,✘,✘,␣,✘,␣,도시.,✔,✔,␣,✘,✔,2839만원,전북은행,귀금속 및 관련제품 제조업,051-4005-5051,✘,✔,1910/9/9,1983년 10월 8일,␣,␣,✘,✘,✘,✔,✘,␣,033-9003-2717,✔,24,30,브루나이,␣,␣,전해단,11,1915491697,✘,✘,남자,✘,✔,␣,␣,✘,␣
/mnt/AI_NAS/Data/현대캐피탈/data/images/422/E0004.jpg,ld4amur,✘,176-058-900883,✘,✘,MOG INJAE,✘,✘,가려,4,동태림,qiej.mg9hs,␣,부산광역시 기장군 장안읍 오리 113-9,✘,남자,␣,ALRC53,␣,✘,14-57-837423-88,✘,L56MPP3,␣,✘,✘,␣,✘,iu.edu,✘,✔,✘,✔,woxu6c5w5,✔,2022,␣,사옥비,✘,✘,651-39-93137,✘,✘,053-0883-8687,✘,✘,␣,␣,✘,✘,✔,␣,백악(북악)산 (서울 한양도성),␣,30,권세나,✘,✘,✘,갈귀선,✘,23,노비의,✘,✘,chungnam.ac.kr,✔,✔,1786만원,␣,여신 금융업,052-3349-1099,✘,✘,␣,1937/3/27,417-79-92406,␣,✘,✘,✘,✘,✘,2039,031-8926-7892,✔,16,4,␣,␣,조부,진범주,4,1200598020,✘,✘,␣,✔,✘,␣,␣,✘,나는
/mnt/AI_NAS/Data/현대캐피탈/data/images/422/E0005.jpg,z_kc5ee6puv.0,✘,5444-12-355096,✘,✘,EO GYUDEOG,✔,✔,마리의,␣,␣,kyzb7p1q5f46t,강원특별자치도 홍천군 영귀미면 갯고개길 108-12 (노천리),경상남도 거제시 거제면 산달길 299-14 (법동리),✘,여자,경상북도 경주시 강동면 국당리 149-1 (왕룡사원),ALRC53,␣,✘,24-20-757631-65,✔,␣,1315491643,✔,✘,␣,✔,hinet.net,✔,✘,✘,✘,fh_rrxhdzw,✘,2015,경상북도 울진군 울진읍 월변5길 28 (읍내리),장려온,✘,✘,507-61-93248,✔,✔,02-863-5697,✘,✘,토스뱅크,2024,✘,✔,✔,␣,MECLADS 맥클래즈 한남동 편집샵,461-697088-37,21,"단청에서,",✘,✘,✔,편해름,✘,␣,"심장,",✔,✔,freechal.com,✘,✔,2516만원,중소기업은행,"금속 파스너, 스프링 및 금속선 가공제품 제조업",062-4682-3413,✘,✘,1978-03-01,␣,␣,3,✘,✘,✔,✘,✘,␣,␣,✘,␣,9,체코,␣,조부모,␣,␣,1899561210,✔,✔,␣,✘,✘,␣,gmx.us,✘,"내려놓고,"
/mnt/AI_NAS/Data/현대캐피탈/data/images/422/E0006.jpg,jevkad3q251,✘,142353-53-308196,✔,✘,␣,✘,✘,␣,7,여루휘,pwkwhpnp.cz,서울특별시 송파구 마천동 301-29,광주광역시 남구 금화로 386 (주월동),✘,여자,충청남도 태안군 태안읍 샘골2길 10-6 (동문리),ALRC53,␣,✘,␣,✘,LGECG1T,1349306886,✔,✘,대림산업,✘,peoplepc.com,✔,✔,✘,✘,qjzstyz6_09,✘,2040,␣,제필호,✘,✔,021-24-15832,✘,✔,063-3884-0049,✘,✘,국민은행,2002,✘,✘,✔,␣,␣,587-373369-29075,30,현무암,✘,✘,✘,좌관효,✘,␣,따위를,✔,✔,␣,✘,✘,1066만원,케이뱅크,일반 기계류 수리업,044-3257-1732,✘,✔,2046년 6월 25일,2040.6.2,␣,8,✔,✔,✘,✘,✘,2003,␣,✔,19,16,북마케도니아,중국에서,배우자,천산희,16,9710711824,✘,✘,남자,✘,✔,8,live.com,✘,막붓
/mnt/AI_NAS/Data/현대캐피탈/data/images/422/E0007.jpg,u5ydev74z,✔,959981-73-744456,✘,✘,BAN E-ILLA,✘,✘,␣,␣,␣,psx8gsmpnlng5,경기도 안산시 상록구 사동 1184,경상북도 구미시 형곡동 345-4,✘,여자,␣,ALRC53,␣,✔,26-82-915442-35,✘,LCI93SL,␣,✘,✔,프로미,✔,netsgo.com,✔,✔,✔,✔,␣,✔,␣,전라남도 함평군 월야면 월야리 713-15,육오스카,✘,✘,␣,✔,✘,␣,✔,✔,␣,2007,✘,✘,✘,실무자,강남실탄사격장 송파하비오호텔,␣,10,␣,✘,✔,✘,임용겸,✔,12,솔반,✘,✘,inbox.ru,✘,✘,2257만원,한국씨티은행,␣,061-922-0703,✘,✔,1961.11.02,1925년 1월 18일,503-68-29331,6,✔,✘,✘,✘,✘,2031,␣,✘,18,␣,␣,잇따라,␣,견유이,23,␣,✘,✘,여자,✔,✘,1,freechal.com,✔,후
/mnt/AI_NAS/Data/현대캐피탈/data/images/422/E0008.jpg,kz-2vmuae5h,✔,␣,✔,✘,HONG LANG,✘,✘,물건,␣,␣,␣,부산광역시 사하구 장림동 506-1,␣,✘,␣,대구광역시 동구 화랑로19길 3-1 (효목동),ALRC53,010-9300-5250,✘,␣,✘,LH2NHFK,1431702638,✘,✔,극동공업사,✘,fmail.ru,✘,✔,✘,✘,kl0ecpzx_l_,✘,␣,경기도 군포시 속달로 315-9 (속달동),선우마농,✔,✘,␣,✘,✘,␣,✔,✔,NH농협은행,␣,✘,✘,✘,␣,벽제갈비 타워팰리스점,␣,6,␣,✘,✔,✘,목모은,✘,4,소리가,✘,✔,empas.com,✘,✘,2734만원,하나은행,기타 간이 음식점업,041-8468-9138,✘,✘,1943/11/22,␣,106-05-86353,12,✘,✘,✔,✔,✘,␣,064-3706-7269,✔,13,10,스페인,따위를,배우자,␣,10,1873818743,✔,✔,남자,✘,✘,7,buffalo.edu,✔,따라
/mnt/AI_NAS/Data/현대캐피탈/data/images/422/E0009.jpg,gsby60k8vqfb,✔,236-39243279-88,✘,✘,GU DAEGWANG,✘,✘,연회석,1,피비비안,␣,경기도 수원시 권선구 권선동 987-7,서울특별시 강남구 개포동 1236-7,✘,여자,제주특별자치도 제주시 일도이동 1029-113,ALRC53,010-8692-8300,✘,␣,✘,L6CYE1Z,1820360601,✔,✘,한국조선해양플랜트협회,✔,buffalo.edu,✘,✔,✘,✔,p6wsfmrta1fsf,✘,2020,␣,␣,✘,✔,787-26-93615,✔,✘,␣,✘,✔,카카오뱅크,2011,✘,✔,✔,대리,오엔,621841-21-968641,␣,"작품에서,",✘,✘,✘,␣,✔,10,작곡가,✘,✔,hunter.cuny.edu,✘,✔,1648만원,도이체방크,경기장 운영업,044-4781-6293,✘,✘,␣,1900.5.29,␣,11,✘,✔,✘,✘,✘,␣,02-992-6371,✘,29,30,중국,␣,모,여장훈,17,9911047697,✔,✔,여자,✘,✘,10,polymail.io,✘,작품에
/mnt/AI_NAS/Data/현대캐피탈/data/images/422/E0010.jpg,ausylwh5,✔,130-685224-44685,✘,✘,␣,✘,✘,패가,␣,가본민,␣,대전광역시 중구 보문로20번길 7 (문창동),충청북도 제천시 칠성로10길 24 (의림동),✘,여자,전북특별자치도 익산시 석탄동 1689,ALRC53,␣,✘,51-74-228450-94,✔,LPSG3EC,1998002355,✘,✘,HD현대중공업,✘,imperial.ac.uk,✘,✘,✔,✘,␣,✘,2012,경기도 김포시 월곶면 용강로103번길 185-24 (고막리),정유향,✔,✔,␣,✔,✔,␣,✔,✘,␣,2005,✘,✘,✘,␣,강가 무교점,041-320882-186,␣,␣,✘,✘,✘,육제일,✔,18,곧고,✘,✘,␣,✔,✘,1559만원,한국은행,␣,041-0821-3553,✘,✘,␣,␣,529-44-38625,7,✘,✘,✘,✘,✔,␣,053-8116-0757,✘,30,11,라오스,영어에게,조모,마준,␣,9820544557,✘,✘,남자,✘,✔,1,discroot.org,✘,작은
